PWM,nbglogMinVal,nbglogMaxVal,nbgnormMinVal,nbgnormMaxVal,bglogMinVal,bglogMaxVal,bgnormMinVal,bgnormMaxVal
M02100_1.94d.txt,-32.516400026724696,-6.585557296385317,7.556260071014669e-15,0.0013801579961740347,-18.851659218801725,7.274856453571033,6.498728992362504e-09,1443.5439616940319
M10009_1.94d.txt,-73.73521465817905,-4.07595612796459,9.488622133081843e-33,0.016975975709838515,-69.58258771508085,9.784796524983799,6.034844982062884e-31,17761.64302584815
M09815_1.94d.txt,-65.22506740087817,-5.416830953581597,4.711000453345424e-29,0.0044411987351578195,-54.17760895021991,11.215979885376935,2.957763125002002e-24,74308.4450219606
M07513_1.94d.txt,-49.6560914472749,-2.8665300690124136,2.7204045438192387e-22,0.05689600967677488,-33.11137286241353,13.766645962396087,4.167863408734286e-15,952310.0679725644
M07039_1.94d.txt,-51.73309224819262,-3.3184011455392404,3.40881556961661e-23,0.03621068110438786,-38.301771751397865,10.541417883204266,2.321410162063391e-17,37851.19700014578
M02931_1.94d.txt,-70.32443676174931,-12.42588585207131,2.873989462237566e-31,4.013343586130428e-06,-41.42177482686829,16.6810689824232,1.0250658424096703e-18,17558855.761866137
M09024_1.94d.txt,-65.9559866348842,-3.394193723341629,2.2681875170955272e-29,0.0335676080430732,-60.41932160752191,10.466562400308208,5.75734196227514e-27,35121.27672508348
M07380_1.94d.txt,-65.3929399325994,-2.357411345491796,3.98296996840639e-29,0.09466496116710235,-53.3909390511174,11.503560523975603,6.495458112513574e-24,99067.87734976476
M07349_1.94d.txt,-102.90972214098896,-6.050766979324793,2.0271017098575297e-45,0.00235605426841802,-78.14829802079079,23.057089724723067,1.1498081944235062e-34,10317318466.54702
M09354_1.94d.txt,-57.06815168778231,-5.634115987509485,1.6429208060451768e-25,0.0035738351521062304,-47.376233015203475,9.612578743504024,2.659276086098918e-21,14951.676956089477
M00275_1.94d.txt,-60.9716851668195,-3.248678698163617,3.31385559564715e-27,0.03882547412539979,-51.64791691361424,10.612126563690834,3.711886452862566e-23,40624.49804298966
M02270_1.94d.txt,-21.38356857584906,-7.436222760154153,5.166948871684023e-10,0.0005895077094327853,-7.528292339348243,6.424107574366382,0.0005376556065248776,616.5303644590081
M10379_1.94d.txt,-72.99888447997432,-3.504153395050759,1.981469013915397e-32,0.030072221862095655,-66.11179311556089,11.742783183438107,1.940944249612098e-29,125842.09471307034
M05666_1.94d.txt,-57.23537462398768,-3.808729450646926,1.3899290474829424e-25,0.022176337195911063,-37.911323662597034,15.596554634166994,3.43021492066804e-17,5936050.873742236
M05385_1.94d.txt,-53.42591691520266,-6.56648250517298,6.2721883736076364e-24,0.0014067369095177014,-32.717668108626725,14.224623851975904,6.178702427792988e-15,1505482.2729502316
M09448_1.94d.txt,-46.067178474384505,-3.657172514170693,9.84642532836909e-21,0.025805374000013724,-40.52630914468805,7.4313520856748765,2.5098488424650083e-18,1688.0884712744207
M05982_1.94d.txt,-76.78776270139849,-9.234810469289597,4.4822737914232935e-34,9.758268683271394e-05,-52.07468230805138,15.71428204367459,2.4224388714762403e-23,6677685.768686424
M00569_1.94d.txt,-55.327539250228625,-4.959873284272513,9.36601839354175e-25,0.007013816537142776,-41.59830747381758,10.286811670280798,8.59180887568726e-19,29343.06966981889
M09162_1.94d.txt,-56.98391974700773,-2.5940668739992097,1.7873026391813427e-25,0.07471556259034588,-52.86170998759292,8.494578093242376,1.102683937623805e-23,4888.1935314381
M09481_1.94d.txt,-38.177116510546135,-4.101736964556734,2.6295956006428288e-17,0.01654391423777051,-29.877586858051053,6.986750621469188,1.0576181493715442e-13,1082.1992817014088
M07455_1.94d.txt,-51.395498694090804,-2.1833036492808997,4.7776961091247675e-23,0.11266869726349153,-45.887610427826054,8.905414867652178,1.1783220465735964e-20,7371.782889411178
M05450_1.94d.txt,-77.87135379076804,-6.955937136832551,1.5167037143335329e-34,0.0009529604679760272,-57.14131761383843,17.993496921800396,1.5270071536700372e-25,65234362.59965352
M09953_1.94d.txt,-107.09649597572502,-6.781282550424271,3.0802273062569754e-47,0.001134818502616941,-81.03994913479615,20.94035376901937,6.379656226999344e-36,1242453348.8330681
M05499_1.94d.txt,-59.84645032781493,-4.354537844803997,1.0209791216290068e-26,0.012848376156064864,-52.92512594733849,9.506164775243539,1.0349273091282364e-23,13442.340929920018
M00872_1.94d.txt,-26.811640435706533,-5.402786582164996,2.2690941074202733e-12,0.004504012638150533,-19.32498940793177,4.299306911708049,4.048216561767974e-09,73.64873093301034
M10186_1.94d.txt,-107.85254042907538,-14.09566572975423,1.4462282227035964e-47,7.55666474238261e-07,-85.72470065209362,17.783282056187275,5.891631072656469e-38,52866586.187291786
M08487_1.94d.txt,-98.33161874599416,-2.994039798809652,1.9729704559456957e-43,0.05008469538940342,-90.56012056983235,16.4113380659512,4.679929987723329e-40,13407677.732499411
M04984_1.94d.txt,-32.24530459158887,-3.927722980082989,9.909281104927443e-15,0.019688452549836113,-21.167645050041635,8.546965072146298,6.412222148559678e-10,5151.097471135451
M06453_1.94d.txt,-36.62686275848991,-4.021369901554965,1.2392405464128213e-16,0.017928387982765116,-24.255276592930212,8.453270300043098,2.924605003435255e-11,4690.386652984351
M06179_1.94d.txt,-57.2898975001379,-4.349201233137661,1.3161750288605616e-25,0.012917126233221228,-49.024988475152526,9.511491972363537,5.113497287046328e-22,13514.14200925578
M08955_1.94d.txt,-63.99756748377312,-5.754617191559892,1.6077169353974374e-28,0.0031681191617141963,-51.57104361061215,12.264254587469193,4.008485656610661e-23,211981.56397045634
M06948_1.94d.txt,-71.00321576288461,-3.5001248311649955,1.4577907721039398e-31,0.030193614083036478,-50.55113713019088,17.2913263620573,1.1115271890185925e-22,32324187.987938944
M03040_1.94d.txt,-78.94363617088096,-6.974224213726337,5.190562557629768e-35,0.0009356919829156404,-65.14317910836353,13.816761892741589,5.113011618620234e-29,1001252.118023344
M06981_1.94d.txt,-39.51524773289962,-2.1624416294845057,6.898361647328945e-18,0.11504388330112496,-28.719561353656612,8.926254491341496,3.3670764825667293e-13,7527.01999404907
M06665_1.94d.txt,-64.59124522938221,-2.377015532578114,8.879297712488572e-29,0.0928272042802638,-60.438674645347156,10.097806209326423,5.646991161330298e-27,24289.664492567812
M01273_1.94d.txt,-51.482427756863196,-2.0632496532958364,4.3799152811577064e-23,0.12704046092577298,-42.861463322711,9.025482955817985,2.4294221826898886e-19,8312.227943424954
M08678_1.94d.txt,-63.83277227086192,-4.352795668765689,1.8957420271983335e-28,0.012870779799013507,-54.180594193519084,10.894053063374344,2.9489466486634738e-24,53855.136500489054
ZNF419.RCADE.txt,-89.13939224343135,-4.8471803428988744,1.9375540591181016e-39,0.007850482038467686,-60.16109024477089,24.2608870461216,7.453675497257724e-27,34385027040.49115
M03795_1.94d.txt,-81.78561351260814,-8.619784047431871,3.0266301387505344e-36,0.00018049922976472727,-72.0900330171705,10.78484366083401,4.9169575675015395e-32,48283.42730749968
ZNF133.RCADE.txt,-84.92383854628419,-17.482281126124946,1.312337495014039e-37,2.555887746298844e-08,-43.4635640447463,24.099273889705557,1.3304972201958562e-19,29253758254.55084
M08813_1.94d.txt,-60.7059584900914,-6.832418971912302,4.322521967746572e-27,0.0010782467119075372,-41.378402861456564,13.958594577968574,1.070503193722322e-18,1153826.742121319
M06515_1.94d.txt,-46.69811486024298,-1.5860220338438802,5.239217172607797e-21,0.20473843653898105,-34.6019271024799,10.888897824454885,9.388019784630538e-16,53578.214816809865
M08508_1.94d.txt,-123.78862380018937,-6.248788100962513,1.7349372081729107e-54,0.0019327950699384608,-111.45654553800104,20.08669457129324,3.935838782841464e-49,529103472.7163257
M01429_1.94d.txt,-34.6852769149333,-5.846044470489125,8.637252831779679e-16,0.0028913132436903586,-20.966226941056735,8.01438115843244,7.843020193030979e-10,3024.137356625667
M01335_1.94d.txt,-22.093151843450585,-5.349874684723657,2.541359277444949e-10,0.00474874605254993,-11.061926097468966,5.738417253584554,1.5698802891455876e-05,310.57246431604733
M06723_1.94d.txt,-79.59563967581157,-2.224308719012623,2.704287777153807e-35,0.10814214941369378,-76.82705008722195,11.6366774453318,4.309591304060907e-34,113173.51436465426
M06209_1.94d.txt,-60.88914384536811,-1.3205410085176377,3.5989914933209046e-27,0.2669908185790207,-44.4284781587279,15.312772838020875,5.06940625436748e-20,4469436.240850936
M01321_1.94d.txt,-23.84862246161772,-4.441013234551167,4.39212674225386e-11,0.011783992520351609,-12.776980253555047,6.647410933109869,2.8250619806454933e-06,770.7861230808087
M06737_1.94d.txt,-87.86860203903322,-6.092513554728228,6.904798382973712e-39,0.0022597218359113797,-80.94975566865091,11.926351624407712,6.98180639497941e-36,151198.92371386816
M03324_1.94d.txt,-79.84665747848696,-6.7680485796503,2.1039589333277664e-35,0.0011499364722549297,-70.14871922451319,12.636878382308563,3.4260865363723135e-31,307699.3295219473
ZNF582.RCADE.txt,-242.68672574616554,-9.127401541242676,4.0040010000004574e-106,0.00010864753476154985,-239.91768664964215,29.68300351124001,6.383701584246369e-105,7783315430633.897
M06501_1.94d.txt,-89.04888173663805,-2.673047958827862,2.121104386623228e-39,0.06904146872971562,-86.2817053769101,12.573997908890888,3.375448339596003e-38,288946.8120741234
M03923_1.94d.txt,-85.77001254477787,-8.398146552054108,5.63062804376072e-38,0.00022528449053758795,-73.30423750438224,13.77874735359522,1.4600715938874956e-32,963904.3566673899
ZNF257.RCADE.txt,-53.08112602338335,-3.0635176952330494,8.854415033573378e-24,0.04672304835654858,-41.266498379999945,9.411190765950233,1.1972572238120041e-18,12224.418734716752
M04504_1.94d.txt,-166.96899563114147,-12.22321635311878,3.063984390631241e-73,4.915012047890649e-06,-160.04272221638882,18.269994385035435,3.1212522803315465e-70,86011742.45190322
M08807_1.94d.txt,-63.691632443621025,-3.830304868908458,2.183109333150653e-28,0.021702998051826607,-56.8026594428302,10.030437695121371,2.142488238845263e-25,22707.20820470947
M03781_1.94d.txt,-67.32129273445872,-4.422367614956813,5.790739799531922e-30,0.01200577355931868,-61.78381689934684,9.43831872473712,1.4710561489549142e-27,12560.581349473228
M06392_1.94d.txt,-81.53620016315641,-2.22260534133843,3.883990811244282e-36,0.1083265133127415,-78.77223709325821,11.638366665789228,6.161012688598437e-35,113364.85093968867
M06671_1.94d.txt,-88.70647046118032,-4.285057001104603,2.9872348661510954e-39,0.013772836432029117,-85.93820491036678,10.961814117901103,4.758957460764461e-38,57630.89750608723
M01267_1.94d.txt,-53.10819158169281,-1.952237656581286,8.617979411369593e-24,0.14195606699910085,-43.661334558125134,9.136514143883025,1.0917503224791985e-19,9288.330849145672
M04442_1.94d.txt,-103.95641294004812,-2.3198440968482115,7.11710710710706e-46,0.09828890796046558,-102.5723728735192,14.31336727953344,2.8404324485941336e-45,1645191.3860762194
M08941_1.94d.txt,-41.263094889412656,-4.364520777726402,1.2013390197406155e-18,0.012720749781429707,-30.188501669624788,9.496188347722843,7.749975114221073e-14,13308.901122965633
M08988_1.94d.txt,-68.4450243135886,-4.459367367241627,1.882364080012733e-30,0.011569680331505239,-62.9117414829882,9.401324848501936,4.761873202868448e-28,12104.40661691015
M06995_1.94d.txt,-63.86177111473681,-2.519139746845506,1.8415571466709914e-28,0.08052885216006916,-50.63534492711159,11.342794224178096,1.0217604988367753e-22,84355.41006229444
M03054_1.94d.txt,-83.56364490197896,-6.748356447823108,5.114110780318744e-37,0.001172805604834889,-73.87517047507987,12.656519246961091,8.249376268940047e-33,313802.55047635554
M01051_1.94d.txt,-22.582813628360963,-9.69356707876693,1.5574304278731938e-10,6.167899770458288e-05,-8.74590963140761,4.166332554745965,0.00015911081776972852,64.47854641457324
M08493_1.94d.txt,-68.83764782078066,-3.4643027026418225,1.2711283480352233e-30,0.031294819615002294,-63.302875599825086,10.39651394531578,3.220404600552417e-28,32745.274655197292
M06447_1.94d.txt,-148.1571251134088,-10.053439048687109,4.530833559124449e-65,4.303748625436367e-05,-135.70855744279507,20.440131586924323,1.15484142924739e-59,753418634.601619
M00866_1.94d.txt,-30.371185900751136,-6.189831558468959,6.45597075566359e-14,0.002050172058313965,-16.62788197201847,7.670577384819613,6.006239057808273e-08,2144.319185233193
M09947_1.94d.txt,-80.07387264439797,-7.599340155004877,1.676327871633518e-35,0.0005007817627853656,-55.242922889285545,18.73612301086068,1.0193032876344444e-24,137086546.53371748
M05444_1.94d.txt,-64.29455131142014,-2.9975180461036146,1.194623762140892e-28,0.04991079104967331,-43.616196634198204,17.79399970567058,1.1421587735376422e-19,53436238.94381575
M10192_1.94d.txt,-92.70254267909813,-3.4310059133339266,5.492843887298275e-41,0.03235437869739714,-79.01940655826223,17.360406856182646,4.811802223246781e-35,34636093.331428
M02578_1.94d.txt,-64.05347602335054,-4.34729451151792,1.520298322620618e-28,0.01294177909267612,-54.39991531967827,10.899529142313659,2.3681922779378447e-24,54150.86044408304
M09495_1.94d.txt,-63.32131834779942,-3.54145708157275,3.1615558247338975e-28,0.028971083081892585,-55.015145229102146,11.705493246208523,1.2800472646465979e-24,121235.86760948617
M05996_1.94d.txt,-88.52337727351141,-0.8905669951725516,3.5874489580252364e-39,0.41042297892001006,-74.90314728276239,15.742773504252037,2.951049252838026e-33,6870679.0647264235
M09176_1.94d.txt,-60.47797401918612,-4.365749143552161,5.429372098657144e-27,0.01270513364025082,-53.560604417409266,9.494975371218786,5.481823573260615e-24,13292.76752542416
M07488_1.94d.txt,-106.56727691585557,-1.0764241272019424,5.229012547829776e-47,0.340812049818992,-102.44287533099897,16.94303043152717,3.233140169720487e-45,22817319.47216806
M02787_1.94d.txt,-58.255776502748404,-1.2236407468822508,5.010000000000053e-26,0.2941572628853711,-56.87168023425187,8.479079556363912,1.9995998601119778e-25,4813.017745856358
M05391_1.94d.txt,-77.32528561681826,-2.8128265754172586,2.618515476014109e-34,0.06003505871919342,-71.79062333407913,12.434205112862514,6.633281584699561e-32,251250.34534514416
M05672_1.94d.txt,-73.96055125069343,-8.957526373218977,7.574268795656799e-33,0.00012876437512212863,-46.604740616742006,18.763812856054226,5.7519926127928646e-21,140935494.24715462
M05358_1.94d.txt,-70.17434689631567,-5.326947299867869,3.3393994535640974e-31,0.00485888009929151,-53.58113971978095,15.46430374697152,5.370400636036605e-24,5200699.776864423
M07394_1.94d.txt,-60.63554863880339,-1.9729951618758026,4.637840609532086e-27,0.1390397852652955,-53.788150393545486,10.501872419346347,4.366194641421269e-24,36383.56422402242
M00261_1.94d.txt,-58.20949473043609,-2.2431671788955763,5.247321140417856e-26,0.10612186463148386,-46.194872041448704,10.231688609319598,8.666065758798078e-21,27769.362103177336
M09389_1.94d.txt,-61.21223013317177,-2.842317788572557,2.6053509235484537e-27,0.05829040443794824,-43.42015142156668,15.17695186105621,1.3895297010463476e-19,3901812.946080382
M09340_1.94d.txt,-103.97460415009593,-5.847111376354564,6.988808805487037e-46,0.0028882301296205416,-86.05991852990212,20.488537771418006,4.2135899492469055e-38,790785862.3283451
M07507_1.94d.txt,-80.27154841107009,-3.9721621505061293,1.3756548106985393e-35,0.01883267001602552,-73.35223267162925,12.660873070911801,1.3916502931721421e-32,315171.7700440021
M05819_1.94d.txt,-51.39478206067163,-4.222081088036096,4.7811211929414027e-23,0.014668087138988586,-41.721828999890654,9.638649475457502,7.5934631625631e-19,15346.603765256257
M09030_1.94d.txt,-48.50006915740488,-2.2882617679182613,8.643459333149212e-22,0.10144263954117672,-42.96811664279183,8.80042360444266,2.183655099844254e-19,6637.0548968234625
M09801_1.94d.txt,-47.52546870221769,-4.441200063393561,2.2906102130655416e-21,0.011781791136317669,-41.98758198329963,6.647224806366847,5.821365077195419e-19,770.6426725205597
M05502_1.94d.txt,-82.19662877347163,-10.016436622217437,2.0065856063178128e-36,4.465980748610822e-05,-61.470127593747556,16.318628018458224,2.013088111812021e-27,12220531.664056519
M09206_1.94d.txt,-35.47744771624097,-7.02205197013466,3.9114719918857518e-16,0.0008919932701080351,-23.037447787605597,6.838255432419206,9.884701267026097e-11,932.860276519892
M05734_1.94d.txt,-77.69148706505878,-0.2558467772711554,1.8155820349785224e-34,0.7742605940250287,-72.2621107966354,13.605327119612756,4.1396538746042656e-32,810435.5673694354
M02608_1.94d.txt,-74.60247225743161,-3.45063402847942,3.986189696584778e-33,0.03172551511990634,-69.06309163297422,11.796293896373822,1.0145662252350414e-30,132759.4199117459
M01737_1.94d.txt,-30.623174360954167,-6.093085424919685,5.017927204493563e-14,0.0022584299377866606,-16.88516068715403,7.76742840826417,4.643739910602218e-08,2362.3883719047385
M08616_1.94d.txt,-57.61544240611678,-4.390626052745471,9.504544111098374e-26,0.012392968139545591,-46.6546367933105,10.856180339047091,5.4720327185221236e-21,51853.636128932296
M04112_1.94d.txt,-42.0635805278778,-6.885306286679739,5.395343350338305e-19,0.0010227028671154139,-32.365366676567156,6.974976044046743,8.78819829309752e-15,1069.531567319081
ZNF641.RCADE.txt,-59.08451418814538,-0.25729933676377736,2.1873663269441567e-26,0.7731367508715373,-47.10108277653906,12.217756149014182,3.501544568154598e-21,202350.40443940714
M06926_1.94d.txt,-48.92243036433673,-4.894245906101902,5.665763620113186e-22,0.007489554922604208,-32.443611317031404,11.73966101932227,8.126782411494306e-15,125449.80775149747
M04923_1.94d.txt,-118.44572937666908,-5.249376067013653,3.628050526667617e-52,0.005250793520629,-112.90446060128632,16.927906190716534,9.251577230700255e-50,22474821.37827791
M01501_1.94d.txt,-60.391530753413264,-3.3182655997959283,5.919587440874021e-27,0.036215589640732085,-49.58488641490587,10.542514640713328,2.9211741188649057e-22,37892.73335817537
M06117_1.94d.txt,-113.95678570963844,-1.0473379118647572,3.229957373419851e-50,0.3508705552963994,-108.57417384567997,18.35823123656344,7.028059370752274e-48,93946049.74294342
M08750_1.94d.txt,-74.75066598666095,-2.257724634297211,3.437148083842722e-33,0.10458819060015342,-70.6018412074645,11.603231448123323,2.177759672790032e-31,109450.91338292087
M01392_1.94d.txt,-24.599464373917893,-5.377816068948997,2.0729477933194307e-11,0.004617896092016679,-15.168593387110489,4.32437595041155,2.584422978379764e-07,75.5183709435021
M08799_1.94d.txt,-59.17382813469895,-2.741254134043919,2.0004742613946627e-26,0.0644894177814866,-56.40311973940208,8.347405252220424,3.1947459999914455e-25,4219.218719034544
M01671_1.94d.txt,-18.073535615313563,-5.830795066010091,1.4150220706963195e-08,0.00293574194345873,-6.99077064575812,5.257413253483595,0.0009203370044988838,191.9842338868701
M06784_1.94d.txt,-151.9444887669452,-10.777074838659392,1.026471682524963e-66,2.0872567130636194e-05,-136.71431563428698,22.48870778143422,4.224031253288044e-60,5844154579.346975
M06098_1.94d.txt,-131.6141801856989,-1.4653602500366696,6.929275123558396e-58,0.23099476061528765,-130.23046870006053,19.326284579779717,2.764560304919521e-57,247342501.48611826
M06051_1.94d.txt,-95.00754146820793,-2.847050889808777,5.479601818936473e-42,0.05801516194177999,-81.49851487914698,17.944441415005656,4.0331530663350205e-36,62111481.37036789
